Id,House name,House place,House price,House introduction
1921,博地中心,萧山,36000,建筑面积：289900㎡
1922,中欧城,桐庐县,17805,建筑面积：9360㎡
1923,世茂中心,滨江,69509,建筑面积：180000㎡
1924,浙商财富中心,余杭,26250,建筑面积：130000㎡
1925,旺君国际,余杭,47063,建筑面积：699955㎡
1926,龙湖滨江天街,滨江,58928,建筑面积：600000㎡
1927,保亿中心,萧山,36000,建筑面积：160779㎡
1928,杭州明石商业大厦,上城,52306,建筑面积：26514㎡
1929,佳源银座,拱墅,53780,建筑面积：55000㎡
1930,IT公园,余杭,48062,建筑面积：200712㎡
1931,奥克斯创智一号,余杭,49018,建筑面积：90000㎡
1932,浙江商会大厦,萧山,36000,建筑面积：125100㎡
1933,临平西子国际,临平,26214,建筑面积：144196㎡
1934,郡原公元时代,钱塘,32176,建筑面积：147308㎡
1935,郡原公元里,西湖,51084,建筑面积：77595㎡
1936,迪凯金座,上城,68258,建筑面积：121840㎡
1937,中豪五福天地,上城,61197,建筑面积：300000㎡
1938,银润星座,拱墅,25000,建筑面积：15034㎡
1939,钱盛商厦梦公馆,萧山,39435,建筑面积：17784㎡
1940,观奥宸府,萧山,31500,3室/4室/建筑面积：99-132㎡
1941,众安岚荷芸府,西湖,36800,4室/建筑面积：125-163㎡
1942,杭与城,余杭,36100,3室/4室/5室/建筑面积：106-229㎡
1943,绿城·汀岸芷兰,西湖,41190,4室/5室/建筑面积：139-225㎡
1944,中天大家悦潮云望府,萧山,31500,3室/4室/建筑面积：105-130㎡
1945,滨江万潮星汇,上城,60000,商业/建筑面积：36-69㎡
1946,金隅会潮悦府,上城,46500,4室/建筑面积：135-165㎡
1947,紫阅云宸里,西湖,36800,3室/4室/建筑面积：110-139㎡
1948,风荷叠翠府,临平,22600,3室/4室/建筑面积：95-130㎡
1949,钱塘里,杭州周边,25000,3室/4室/建筑面积：85-139㎡
1950,湖光山社,临安,22300,3室/4室/别墅/建筑面积：97-192㎡
1951,德信博宸君府,临平,431,2室/3室/别墅/建筑面积：59-136㎡
1952,前湾南区,萧山,1309,4室/别墅/建筑面积：175-255㎡
1953,佳兆业棹月雅府,上城,46500,3室/4室/建筑面积：98-143㎡
1954,香悦和鸣府,临平,463,3室/4室/别墅/建筑面积：108-149㎡
1955,风尚望和湾,拱墅,50186,3室/4室/建筑面积：94-149㎡
1956,滨江建杭江晖府,滨江,51500,4室/5室/建筑面积：169-238㎡
1957,阳光城东原印江滨,萧山,32000,3室/4室/建筑面积：89-106.55㎡
1958,月咏新辰轩,余杭,30500,3室/4室/建筑面积：105-139㎡
1959,滨江福翠里,余杭,31200,3室/4室/建筑面积：99-139㎡
1960,龙大江景府,建德市,23000,3室/4室/别墅/建筑面积：108-155㎡
1961,恒文璞悦江南府,临平,23600,2室/3室/建筑面积：89-120㎡
1962,紫萱海悦公寓,西湖,26000,商业/建筑面积：38㎡
1963,复地壹中心,拱墅,26000,商业/建筑面积：60-109.93㎡
1964,泰禾杭州院子,余杭,NaN,别墅/建筑面积：155-195㎡
1965,杭州颐和山庄,临安,22804,3室/别墅/建筑面积：119.36-134.88㎡
1966,中尚汇府,拱墅,35000,建筑面积：35-42㎡
1967,芳翠锦绣府,拱墅,47000,4室/5室/建筑面积：124-189㎡
1968,龙湖坤和亚伦·宸颂轩,上城,33400,3室/4室/建筑面积：108-139㎡
1969,滨江坤和揽云锦绣里,拱墅,55000,4室/5室/建筑面积：183-263㎡
1970,文樾上院,拱墅,51700,4室/建筑面积：180-183㎡
1971,宋都如意溪湖,临安,22804,3室/4室/建筑面积：89-130㎡
1972,新界2020,富阳,23975,3室/4室/建筑面积：95-125㎡
1973,聆潮府,上城,33400,3室/4室/建筑面积：94-166㎡
1974,金茂首开国樾,拱墅,49000,3室/4室/别墅/建筑面积：118-183㎡
1975,西房杭语宸鹭院,临平,880,3室/4室/别墅/建筑面积：99-280㎡
1976,中国中铁溪畔云璟府,富阳,20000,3室/4室/建筑面积：88-126㎡
1977,荷源府,萧山,37000,3室/4室/建筑面积：89-165㎡
1978,祥生云湖城,富阳,20500,3室/4室/建筑面积：89-143.49㎡
1979,绿城春风金沙,钱塘,37500,3室/4室/建筑面积：106-165㎡
1980,世宸名府,萧山,29700,3室/4室/建筑面积：89-137㎡
1981,天琅府,萧山,36400,3室/4室/5室/建筑面积：98-173㎡
1982,新希望华发锦粼云荟,萧山,32500,3室/4室/建筑面积：97-125㎡
1983,三盛大家汝悦美境府,萧山,33500,3室/建筑面积：98-108㎡
1984,滨江御滨府,滨江,55000,3室/4室/建筑面积：101-139㎡
1985,宝龙旭辉城,临安,21815,3室/4室/建筑面积：95-142㎡
1986,中天汀洲印月,临平,20800,3室/4室/建筑面积：98-127㎡
1987,山湖印,临安,1500,别墅/建筑面积：543-890㎡
1988,青漫里,萧山,25600,3室/4室/建筑面积：93.77-119.68㎡
1989,怀石雅苑·春上雅庐,富阳,NaN,别墅/建筑面积：130-130㎡
1990,融信澜庭,杭州周边,15222,3室/4室/建筑面积：89-139㎡
1991,恒大林溪郡,建德市,13700,3室/4室/建筑面积：98.18-141.86㎡
1992,悦风荷锦庭,萧山,25613,3室/4室/别墅/建筑面积：95-137㎡
1993,随塘,临平,19631,3室/4室/别墅/建筑面积：105-155㎡
1994,融信展望,萧山,37500,3室/4室/建筑面积：103-139㎡
1995,龙湖天瑄城住宅,上城,33400,3室/4室/建筑面积：98-128㎡
1996,金隅观澜商业中心,钱塘,15000,商业/建筑面积：48-115㎡
1997,香港置地上河公元,拱墅,30544,3室/4室/建筑面积：93-139㎡
1998,华侨城芳菲与城,上城,35500,2室/3室/4室/别墅/建筑面积：97-157㎡
1999,中铁诺德雅逸府,萧山,25790,3室/4室/建筑面积：87-140㎡
2000,湖滨外滩,临安,20000,3室/4室/别墅/建筑面积：89-268㎡
2001,顺源府,富阳,20940,3室/4室/建筑面积：89-120㎡
2002,路劲银城澜仕里,临平,23000,3室/4室/建筑面积：89-139㎡
2003,东原德信九章赋,萧山,27222,3室/4室/别墅/建筑面积：98-197㎡
2004,西房万科良语久园,余杭,36198,3室/4室/别墅/建筑面积：93-217㎡
2005,信达东莱府,上城,46000,3室/4室/建筑面积：89-132㎡
2006,景瑞路劲海逸翠廷,临平,23000,3室/4室/建筑面积：89-125㎡
2007,保利潮起云上府,萧山,49314,3室/建筑面积：97-121㎡
2008,大家坤和美筑,萧山,33899,3室/4室/建筑面积：96-129㎡
2009,杭语清澄,临平,23600,3室/4室/建筑面积：99-119㎡
2010,荣安招商祥宸府,拱墅,40000,3室/4室/5室/建筑面积：100-178㎡
2011,春来晓园,上城,50097,3室/4室/建筑面积：98-160㎡
2012,海威天地,滨江,NaN,商业/建筑面积：45-260㎡
2013,融望之城,萧山,39788,3室/4室/建筑面积：99-130㎡
2014,奥克斯金宸玖和府,萧山,35000,3室/4室/建筑面积：96-139㎡
2015,景瑞晴海,萧山,33899,3室/建筑面积：98-98㎡
2016,保亿阳光城丽光城,临安,21815,3室/4室/建筑面积：86-108㎡
2017,滨江旭辉融信·朝闻花城,萧山,29800,3室/4室/建筑面积：89.04-118㎡
2018,悦映城,临安,19250,3室/4室/别墅/建筑面积：89-155㎡
2019,新希望美的长粼府,临平,34985,3室/4室/建筑面积：85-122㎡
2020,栖江揽月轩,上城,66000,4室/5室/建筑面积：144-195㎡
2021,金地滨与城,萧山,16100,3室/建筑面积：89-95㎡
2022,赞成漫悦,萧山,28300,3室/4室/建筑面积：92.53-123.32㎡
2023,杭辰星万里,临平,21400,3室/建筑面积：95-95㎡
2024,临望宸府,萧山,16100,3室/4室/建筑面积：99-128㎡
2025,绿都金科和宁文华府,拱墅,43000,3室/4室/建筑面积：105-139㎡
2026,秋实宸悦,临平,20000,3室/4室/建筑面积：93-128㎡
2027,保利滨江上品,上城,70520,4室/建筑面积：129-165㎡
2028,东寰名邸,上城,30900,3室/4室/建筑面积：98-129㎡
2029,滨江海名雅园,钱塘,16600,别墅/建筑面积：195-210㎡
2030,承安HYGGE源翠府,临平,20600,3室/4室/建筑面积：89-115㎡
2031,缦云府,临安,20640,别墅/建筑面积：140-150㎡
2032,绿地艺尚府,临平,26172,3室/4室/建筑面积：89-120㎡
2033,龙湖金地商置都会风华,上城,45000,4室/建筑面积：120-139㎡
2034,融创江南壹号院,萧山,33000,3室/4室/5室/建筑面积：107-233㎡
2035,融创金成臻蓝府,拱墅,36857,3室/4室/建筑面积：107-129㎡
2036,理想臻品,临平,28000,3室/4室/5室/建筑面积：100-215㎡
2037,万锦花苑,杭州周边,15083,3室/4室/别墅/建筑面积：85-160㎡
2038,晓春城都会钱塘东区,钱塘,30000,3室/4室/建筑面积：89-123㎡
2039,朗诗枫荟,临平,19500,商业/建筑面积：37-57㎡
2040,滨江新希望拥潮府,萧山,38000,3室/4室/建筑面积：91-139㎡
2041,皓玉府,上城,46500,4室/5室/别墅/建筑面积：124-200㎡
2042,融信万科古翠隐秀,拱墅,54000,3室/4室/建筑面积：117-200㎡
2043,久尚云筑,临平,28050,3室/4室/建筑面积：97-122㎡
2044,越秀天萃名邸,上城,55584,3室/4室/建筑面积：107-125㎡
2045,恒大国玺悦龙府,萧山,48967,4室/建筑面积：172-273㎡
2046,路劲远洋江南院子,临平,19000,3室/4室/别墅/建筑面积：88-138㎡
2047,联发溪语宸庐,拱墅,36871,3室/4室/建筑面积：115-139㎡
2048,祥生绿都京杭府,临平,23600,4室/别墅/建筑面积：135-180㎡
2049,杭房城发御东方,上城,30900,3室/4室/建筑面积：98-139㎡
2050,华夏.之心,余杭,NaN,3室/4室/建筑面积：89-168㎡
2051,远洋湖映宸章,杭州周边,17369,3室/4室/建筑面积：94-142㎡
2052,奥园华景川上锦宸府,临平,19500,3室/4室/别墅/建筑面积：89-166㎡
2053,瑞城熙园,余杭,47000,别墅/建筑面积：189㎡
2054,普大福地,上城,31500,商业/建筑面积：45-55㎡
2055,星河印象中心,临平,15000,商业/建筑面积：40-60㎡
2056,绿城湖上春风,钱塘,37500,3室/4室/建筑面积：105-126㎡
2057,寰汇,临平,18000,商业/建筑面积：42-147㎡
2058,新希望锦畔云汀,临平,20800,3室/4室/建筑面积：98-120㎡
2059,招商近湖花苑,淳安县,14000,3室/4室/建筑面积：102-139㎡
2060,时代天境,余杭,22000,3室/4室/建筑面积：98-128㎡
2061,新安郡,建德市,17000,3室/4室/建筑面积：89-120㎡
2062,中海望庐,拱墅,56000,4室/建筑面积：139㎡
2063,滨康天曜城,滨江,51500,3室/4室/5室/建筑面积：110-195㎡
2064,伟业熙境府,临平,19800,3室/4室/建筑面积：89-120㎡
2065,建发华发江月望云,上城,53000,4室/5室/建筑面积：174-255㎡
2066,路劲雨茗云舍,西湖,29775,3室/建筑面积：139㎡
2067,印奥湾星辰公寓,萧山,16000,商业/建筑面积：300㎡
2068,星麓七彩小镇,临平,27194,商业/建筑面积：36㎡
2069,东哲钱塘滙,钱塘,700,别墅/建筑面积：294.2㎡
2070,金科尚合府,拱墅,32000,3室/4室/建筑面积：94-139㎡
2071,乐虹湾,萧山,47521,3室/4室/建筑面积：89-127㎡
2072,赞成旭辉时代悦章,临平,21400,3室/4室/别墅/建筑面积：92-180㎡
2073,东渡酩悦,上城,36333,商业/建筑面积：51㎡
2074,中海黄龙云起三里庐,西湖,58000,商业/建筑面积：300-311㎡
2075,禹洲宋都望林府,拱墅,40000,1室/3室/4室/5室/建筑面积：50-187.96㎡
2076,融信锦云澜天里,临安,19000,3室/建筑面积：80-115㎡
2077,德信新希望长粼之宸,临平,30000,3室/4室/建筑面积：98-114.9㎡
2078,荣安春熙上和湾,拱墅,47000,3室/4室/5室/建筑面积：94-167㎡
2079,宋都如意云境,临平,23000,3室/4室/建筑面积：89-125㎡
2080,绿城桂语钱塘,杭州周边,23000,3室/4室/建筑面积：89-133㎡
2081,美麓美座,拱墅,25000,商业/建筑面积：31-37㎡
2082,杰立同乔里,临平,28300,2室/3室/建筑面积：78-143㎡
2083,溪风雅韵公寓,临安,10334,3室/4室/别墅/建筑面积：100-250㎡
2084,华景川云流名邸,萧山,11000,3室/4室/建筑面积：95-130㎡
2085,葛洲坝龙湖中杭府,西湖,47000,3室/4室/5室/别墅/建筑面积：160-245㎡
2086,德信市心府,萧山,27222,别墅/建筑面积：197㎡
2087,中海云宸,滨江,53076,4室/建筑面积：139㎡
2088,中天富春诚品二期,富阳,23975,3室/建筑面积：100㎡
2089,蓝城郡安里沁山Villa,杭州周边,24360,别墅/建筑面积：142-160㎡
2090,富春运河赋,临平,32712,建筑面积：55-60㎡
2091,千岛湖嘉苑,淳安县,13127,3室/4室/建筑面积：88-143㎡
2092,联发藏珑玉墅,余杭,38049,4室/建筑面积：116-139㎡
2093,城北公馆,富阳,16500,商业/建筑面积：48㎡
2094,中天钱塘玥,杭州周边,21000,3室/建筑面积：89-89㎡
2095,融创望潮印第Ⅱ期公寓,萧山,26500,商业/建筑面积：39-44㎡
2096,通策状元府,临安,17998,别墅/建筑面积：212-214㎡
2097,华润置地亚奥城,萧山,47000,3室/4室/建筑面积：123-182㎡
2098,融创滨江杭源御潮府,上城,72321,3室/4室/5室/建筑面积：123-190㎡
2099,富力御江山小区,建德市,9000,2室/3室/4室/别墅/建筑面积：77-137㎡
2100,海潮望月城,上城,69141,5室/7室/建筑面积：272-483㎡
2101,御尚华庭,拱墅,47587,4室/建筑面积：136.72-197.99㎡
2102,兴耀岚漫之城,钱塘,19800,3室/4室/建筑面积：103-128㎡
2103,富春一品,建德市,10000,2室/3室/建筑面积：88.33-135㎡
2104,南樾府,临安,19250,2室/3室/4室/建筑面积：68-73㎡
2105,华润绿城杭樾润府,拱墅,46200,3室/4室/建筑面积：115-173㎡
2106,义蓬购物中心,钱塘,16167,商业/建筑面积：45-46㎡
2107,玲珑郡,临安,17775,3室/建筑面积：109-122㎡
2108,千岛湖碧桂园泷悦,淳安县,13127,3室/4室/建筑面积：109-137㎡
2109,时代滨江翡翠之星,萧山,33899,3室/4室/5室/建筑面积：89-138㎡
2110,云溪别院,桐庐县,10000,3室/4室/建筑面积：128-134㎡
2111,绿城桂冠东方,萧山,47000,2室/3室/4室/5室/建筑面积：98-217㎡
2112,金成祥新云起未来,余杭,31000,3室/4室/建筑面积：98.75-130.31㎡
2113,竹悦山水轩,临安,11000,2室/3室/建筑面积：59-89㎡
2114,兴耀枫漫小筑,钱塘,19800,3室/4室/建筑面积：105-127㎡
2115,星潮映象府,萧山,45000,3室/4室/建筑面积：150-250㎡
2116,招商蛇口花屿观澜里,萧山,37500,3室/4室/建筑面积：102.75-138㎡
2117,溪悦云和园,西湖,31400,3室/4室/建筑面积：98-140㎡
2118,佳源海棠府,杭州周边,16858,3室/建筑面积：95-103㎡
2119,畅享幸福里,萧山,17260,1室/2室/3室/4室/建筑面积：45-127㎡
2120,花曜里,萧山,37500,3室/4室/建筑面积：97-120㎡
2121,畅享幸福里公寓,萧山,18000,商业/建筑面积：44.87-47㎡
2122,君铂府,萧山,16257,3室/4室/建筑面积：99-120㎡
2123,众安蒲荷芸邸,余杭,37710,4室/建筑面积：123.84-144.97㎡
2124,滨江望品,拱墅,35180,4室/5室/建筑面积：124-156㎡
2125,绿城咏桂里,萧山,39500,3室/4室/建筑面积：104-164㎡
2126,临之锦,临平,29000,2室/3室/建筑面积：90-132㎡
2127,首开天青里,拱墅,35734,4室/建筑面积：105㎡
2128,品庐东岸,桐庐县,350,别墅/建筑面积：302㎡
2129,华鸿中南壹号院,桐庐县,16925,3室/4室/别墅/建筑面积：98-170㎡
2130,嘉兴龙湖春江郦城,杭州周边,16316,3室/建筑面积：89㎡
2131,玉泉雅苑,建德市,14660,3室/建筑面积：89㎡
2132,申花印月,拱墅,43000,商业/建筑面积：38-47㎡
2133,绿地宋都杭州世纪中心公寓,萧山,42667,建筑面积：532500㎡
2134,慈岩印象新城,建德市,24083,建筑面积：85560㎡
2135,绿城晓风印月,滨江,58660,建筑面积：214628㎡
2136,绿城交投湖畔雲庐,余杭,52000,建筑面积：144730㎡
2137,润东府,钱塘,18700,建筑面积：5500㎡
2138,西溪曼哈顿,余杭,32800,建筑面积：109998㎡
2139,富景,都会,富阳,21000
2140,路劲中景华庭,临平,29000,建筑面积：12432㎡
2141,杭州栢悦中心,临平,23723,建筑面积：1800-1900㎡
2142,星光荟商铺,西湖,20000,建筑面积：50㎡
2143,华成国际发展大厦,上城,68418,建筑面积：1329-3059㎡
2144,越秀星汇中心,临安,20119,建筑面积：131㎡
2145,奥体朝龙汇,萧山,42667,建筑面积：149197㎡
2146,领航城商铺,萧山,46000,建筑面积：185619㎡
2147,杭房揽翠,西湖,57296,建筑面积：31346㎡
2148,金地滨与城商铺,萧山,24000,建筑面积：115200㎡
2149,琴湖碧园商铺,余杭,36286,建筑面积：73000㎡
2150,欧美中心,西湖,62920,建筑面积：400000㎡
2151,丽晶湾,拱墅,48632,建筑面积：90000㎡
2152,万广汇商务中心商铺,拱墅,50677,建筑面积：376000㎡
2153,滨江时代,滨江,53046,建筑面积：93779㎡
2154,西房拱宸外滩商铺,临平,33327,NaN
2155,天阅云合源商铺,拱墅,50375,建筑面积：140000㎡
2156,绿城富春玫瑰园,富阳,1225,别墅/建筑面积：230-270㎡
2157,阳光城西郊半岛,富阳,30297,3室/别墅/建筑面积：97-156㎡
2158,中粮杭州大悦城揽悦公寓,拱墅,44000,商业/建筑面积：57.82-57.82㎡
2159,绿城运河宸园,拱墅,51787,3室/4室/建筑面积：89-189㎡
2160,东原印未来,余杭,35000,3室/4室/建筑面积：95-140㎡
2161,金地艺境,临平,26856,3室/4室/建筑面积：85-120㎡
2162,嘉和银领时代,临平,27493,别墅/建筑面积：350㎡
2163,中南白马湖壹号,滨江,35737,2室/3室/4室/建筑面积：68-121㎡
2164,德信阳光城云溪洋房,杭州周边,17145,3室/4室/建筑面积：95-138㎡
2165,地铁绿城杨柳郡,上城,50082,1室/2室/3室/4室/建筑面积：42-148㎡
2166,宋都新宸悦府,钱塘,NaN,3室/4室/5室/建筑面积：89-137㎡
2167,滨江东方海岸,萧山,24377,别墅/建筑面积：366-389㎡
2168,金隅学府,上城,72585,3室/4室/建筑面积：88-173㎡
2169,新湖武林国际公寓,拱墅,58424,2室/3室/4室/建筑面积：87-298㎡
2170,金地天逸,萧山,50389,4室/6室/建筑面积：186-230㎡
2171,朗诗美丽洲,余杭,40104,别墅/建筑面积：100-360㎡
2172,欣盛东方福邸,西湖,52354,1室/2室/3室/4室/5室/建筑面积：63-318㎡
2173,滨江金茂府,滨江,45000,4室/建筑面积：140㎡
2174,祥生云浦新语,西湖,29775,3室/4室/建筑面积：90-142㎡
2175,绿城华景川桂语江南,杭州周边,12229,3室/4室/别墅/建筑面积：89-154㎡
2176,和昌云栖玖著,富阳,24000,3室/别墅/建筑面积：89-126㎡
2177,绿都南江壹号,萧山,27222,3室/4室/8室/建筑面积：89-480㎡
2178,西溪君庐,余杭,51544,别墅/建筑面积：393㎡
2179,GDC金地德圣中心,萧山,48504,3室/4室/建筑面积：87-137㎡
2180,锦绣钱塘,临安,20157,别墅/建筑面积：314-488㎡
2181,景瑞御华府,临平,28500,3室/别墅/建筑面积：88-160㎡
2182,华元西溪欢乐城,余杭,32750,商业/建筑面积：38.76-53.46㎡
2183,协安紫郡,西湖,43247,3室/4室/建筑面积：87-180㎡
2184,绿城九龙仓钱塘明月,萧山,33899,3室/4室/建筑面积：88-165㎡
2185,城发云锦城,上城,30900,3室/4室/建筑面积：89-135㎡
2186,天城府,上城,53602,2室/3室/4室/建筑面积：84-139㎡
2187,奥克斯缔逸城,余杭,38441,商业/建筑面积：50-51㎡
2188,世茂钱塘天誉,上城,50000,别墅/建筑面积：160-185㎡
2189,君望观澜二期,富阳,30790,3室/4室/建筑面积：108-139㎡
2190,武林壹号,拱墅,61605,5室/建筑面积：410-560㎡
2191,白鹭郡西别墅,余杭,39334,别墅/建筑面积：370-600㎡
2192,绿城十里风荷,余杭,42180,别墅/建筑面积：137-174㎡
2193,绿城西子田园牧歌,拱墅,35536,2室/3室/4室/建筑面积：90-188㎡
2194,武林外滩,拱墅,61910,6室/建筑面积：348㎡
2195,江东阳光名城,钱塘,18700,3室/建筑面积：89-137㎡
2196,协安玖墅,西湖,43185,别墅/建筑面积：210-395㎡
2197,融创大家侯潮府,上城,69874,3室/4室/建筑面积：116-175㎡
2198,雍景湾,拱墅,49476,3室/4室/建筑面积：89-128㎡
2199,九龙仓君玺,拱墅,54432,3室/4室/5室/建筑面积：86-385㎡
2200,万科溪望,余杭,49287,3室/4室/别墅/建筑面积：90-185㎡
2201,至高钱塘一品,钱塘,18700,2室/3室/4室/建筑面积：88-197㎡
2202,顺发恒园,萧山,50334,2室/别墅/建筑面积：86-264㎡
2203,琴湖碧园,余杭,22200,3室/建筑面积：87-130㎡
2204,德信大家钱江府,上城,56944,3室/4室/建筑面积：89-128㎡
2205,天阳凤起,上城,58162,3室/4室/建筑面积：89-133㎡
2206,融信萧山公馆,萧山,38000,4室/建筑面积：141-181㎡
2207,碧桂园西江月,拱墅,51992,3室/4室/建筑面积：89-139㎡
2208,广宇锦绣桃源,拱墅,37814,2室/3室/建筑面积：74-87㎡
2209,荀庄,余杭,38897,别墅/建筑面积：201-255㎡
2210,中国铁建德信君宸,萧山,33899,3室/4室/建筑面积：80-110㎡
2211,海威钱塘之星,滨江,36800,商业/建筑面积：43-65㎡
2212,保利玫瑰湾,钱塘,34907,2室/3室/建筑面积：87-142㎡
2213,赛丽绿城慧园,西湖,51774,3室/4室/建筑面积：148-190㎡
2214,九龙湾,淳安县,13127,2室/4室/别墅/建筑面积：102-266.6㎡
2215,翡翠城,余杭,54825,3室/别墅/建筑面积：89-330㎡
2216,中天官河锦庭,滨江,53945,2室/3室/4室/别墅/建筑面积：73-297㎡
2217,日信国际,上城,69789,商业/建筑面积：38-64㎡
2218,万科北宸之光拱宸,余杭,49696,2室/3室/4室/建筑面积：68-136㎡
2219,众安理想湾,临平,21400,2室/3室/别墅/建筑面积：80-231㎡
2220,美好桂花溪园,余杭,34166,2室/3室/建筑面积：84.1-133.5㎡
2221,保亿绿城奥邸国际,萧山,35000,4室/商业/建筑面积：186-222㎡
2222,金地格林格林,上城,30900,2室/3室/4室/建筑面积：70-116㎡
2223,赞成檀府,临平,22600,3室/4室/建筑面积：89-135㎡
2224,高润云杉郡,滨江,54227,商业/建筑面积：49-71㎡
2225,方兴黄龙金茂悦,西湖,52569,3室/4室/建筑面积：90-128㎡
2226,华瑞晴庐,萧山,46253,3室/4室/建筑面积：89-179㎡
2227,广宇万科公园里,拱墅,36885,3室/4室/建筑面积：89-130㎡
2228,富力十号,余杭,49221,3室/4室/建筑面积：89-191㎡
2229,华元欢乐城,临平,25879,2室/3室/4室/商业/建筑面积：29-136㎡
2230,宝嘉誉峰,拱墅,50430,2室/3室/4室/建筑面积：74-137㎡
2231,众安朝阳8号,萧山,36336,3室/4室/商业/建筑面积：57.72-126㎡
2232,春天华府,临安,21917,3室/4室/建筑面积：120-204㎡
2233,星悦湾,钱塘,18742,2室/3室/建筑面积：86-113㎡
2234,融创微风之城,富阳,31762,3室/4室/别墅/建筑面积：92-177㎡
2235,绿城曼陀花园,临安,18355,别墅/建筑面积：205-282㎡
2236,融创时代奥城,萧山,NaN,3室/4室/建筑面积：107-145㎡
2237,德意空港国际,萧山,22255,2室/3室/4室/建筑面积：89.12-170.71㎡
2238,新城香悦公馆,萧山,41100,3室/4室/别墅/建筑面积：89-180㎡
2239,和达御观邸,钱塘,32500,建筑面积：154054㎡
2240,新城香悦半岛,萧山,38586,3室/4室/建筑面积：88-138㎡
2241,合景天銮,拱墅,53025,3室/4室/别墅/建筑面积：121-169㎡
2242,竹径云山,余杭,38196,3室/别墅/建筑面积：120-180㎡
2243,恒祺克拉天玺,上城,36333,商业/建筑面积：34.4-72.44㎡
2244,融创玖樟台,上城,NaN,3室/4室/建筑面积：115-166㎡
2245,天润商业中心,萧山,44609,商业/建筑面积：35-88㎡
2246,旭辉滨江东方悦府,萧山,47622,3室/4室/建筑面积：89-125㎡
2247,理想银泰城,临平,26034,商业/建筑面积：48-79㎡
2248,融信公馆ARC,拱墅,50000,3室/4室/5室/建筑面积：116-262㎡
2249,龙湖香醍溪岸,临平,24703,2室/3室/5室/别墅/建筑面积：86-345㎡
2250,中国铁建国际花园,上城,45647,3室/建筑面积：89-115㎡
2251,杭钢?尚堂府,拱墅,49575,建筑面积：157545㎡
2252,龙湖天钜,萧山,35000,3室/4室/建筑面积：89-155㎡
2253,浙港国际,西湖,25000,商业/建筑面积：55-74㎡
2254,佳源名城,临平,23600,3室/4室/建筑面积：86-140㎡
2255,万科中央公园,上城,54369,3室/4室/建筑面积：89-139㎡
2256,龙湖天璞,萧山,35000,3室/4室/建筑面积：106-163㎡
2257,保利罗兰香谷,上城,30900,3室/4室/建筑面积：85-137㎡
2258,广宇鼎悦府,临平,25754,4室/建筑面积：130-170㎡
2259,远洋香奈,上城,30900,3室/建筑面积：90-90㎡
2260,蓝钻天成住宅,拱墅,44000,商业/建筑面积：43-60㎡
2261,万泰城章,临平,21400,3室/4室/5室/建筑面积：83-156㎡
2262,国颂府,萧山,35000,3室/4室/建筑面积：96-137㎡
2263,锦尚唐宁郡,临安,17929,2室/3室/建筑面积：94-139㎡
2264,北辰奥园,萧山,27222,2室/3室/4室/5室/建筑面积：80-165㎡
2265,阳光城普升,上城,46418,3室/4室/建筑面积：75-118㎡
2266,新天地中心·天纵,下城,46721,商业/建筑面积：48.29-79.51㎡
2267,顺发康庄,萧山,33899,3室/5室/别墅/建筑面积：75-333㎡
2268,华元天鹅堡,余杭,32800,商业/建筑面积：58-128㎡
2269,新天地金色时光,上城,35000,2室/3室/4室/建筑面积：68-130㎡
2270,旭辉和昌都会山,萧山,42667,商业/建筑面积：30-55㎡
2271,融创金成未来海,余杭,45071,4室/建筑面积：128-138㎡
2272,泰地北上,下城,39436,商业/建筑面积：34-90㎡
2273,理想康城国际,临平,26717,3室/4室/5室/建筑面积：129-187㎡
2274,海上明月澜庭,萧山,50384,3室/4室/建筑面积：82-130㎡
2275,滨江德信东方星城,上城,52940,3室/4室/建筑面积：121-139㎡
2276,绿城运河郡,拱墅,50055,商业/建筑面积：47-57㎡
2277,绿城雲杉郡,临安,22804,1室/2室/3室/建筑面积：55-126㎡
2278,富力天贸广场,余杭,48249,商业/建筑面积：40-101㎡
2279,欣北钱江国际广场,临平,23792,1室/商业/建筑面积：36.67-77.02㎡
2280,杭钢万科旭润和府,临平,23600,3室/4室/建筑面积：89-125㎡
2281,万科星空,余杭,48249,3室/4室/建筑面积：89-138㎡
2282,香山四季公馆,萧山,34650,商业/建筑面积：70-80㎡
2283,绿城雄凯国际公寓,萧山,37000,商业/建筑面积：40-58㎡
2284,华策中心,西湖,30933,商业/建筑面积：51-81㎡
2285,泰美国际大厦,钱塘,23000,商业/建筑面积：35-47㎡
2286,中海钱江湾,上城,56879,3室/建筑面积：138㎡
2287,碧桂园东旭府,萧山,25356,3室/建筑面积：89-89㎡
2288,龙湖西溪天街,西湖,40000,商业/建筑面积：38-68㎡
2289,融创溪涧堂,余杭,52479,3室/别墅/建筑面积：89-171㎡
2290,高运莱茵传奇,萧山,51162,3室/建筑面积：84-89㎡
2291,绿城青山湖红枫园,杭州周边,20239,别墅/建筑面积：440-496㎡
2292,G合里,萧山,45683,商业/建筑面积：55-400㎡
2293,富邦星座,临平,26612,商业/建筑面积：60-70㎡
2294,顺发堤香,萧山,49459,2室/3室/4室/建筑面积：89-172㎡
2295,中南漫悦湾,建德市,18574,3室/4室/别墅/建筑面积：90-150㎡
2296,红景凯丽晶座,萧山,42667,2室/商业/建筑面积：56-90㎡
2297,钱江御府,上城,71200,3室/4室/建筑面积：89-170㎡
