Id,House name,House place,House price,House introduction,room_count,min_area,max_area,avg_area,property_type,price_flag
720,绿城桂香园,西湖,45500.0,别墅/建筑面积：199-211㎡,别墅,199.0,211.0,205.0,别墅,正常
721,绿城月映海棠园,余杭,31200.0,3室/4室/建筑面积：95-160㎡,3,95.0,160.0,127.5,住宅,正常
722,龙致商业中心公寓,西湖,35000.0,商业/建筑面积：38-68㎡,商业,38.0,68.0,53.0,商业,正常
723,天目观山月,临安,12800.0,1室/2室/建筑面积：49-77㎡,1,49.0,77.0,63.0,住宅,正常
724,盈都新天地,杭州周边,14500.0,商业/建筑面积：25-41㎡,商业,25.0,41.0,33.0,商业,正常
725,春江山居,桐庐县,11000.0,1室/2室/3室/别墅/建筑面积：49-198㎡,1,49.0,198.0,123.5,别墅,正常
726,铂瑞悦府,上城,38000.0,商业/建筑面积：36-55㎡,商业,36.0,55.0,45.5,商业,正常
727,星瓒颂锦府,拱墅,46200.0,3室/4室/建筑面积：108-177㎡,3,108.0,177.0,142.5,住宅,正常
728,滨江兴耀·湖悦岚湾,钱塘,21300.0,3室/4室/建筑面积：89-135㎡,3,89.0,135.0,112.0,住宅,正常
729,绿城云栖桃花源,富阳,800.0,3室/4室/别墅/建筑面积：91-301.06㎡,3,91.0,301.06,196.03,别墅,正常
730,中天宸望,临安,21800.0,3室/4室/建筑面积：89-125㎡,3,89.0,125.0,107.0,住宅,正常
731,绿城燕语海棠轩,余杭,31200.0,3室/4室/建筑面积：105-139㎡,3,105.0,139.0,122.0,住宅,正常
732,杰立潮前府,上城,33400.0,3室/4室/建筑面积：89-127㎡,3,89.0,127.0,108.0,住宅,正常
733,德信C公馆,萧山,26000.0,商业/建筑面积：42㎡,商业,,,,商业,正常
734,南站之翼,萧山,29000.0,商业/建筑面积：38㎡,商业,,,,商业,正常
735,德信时光之宸,萧山,18600.0,3室/4室/建筑面积：89-122㎡,3,89.0,122.0,105.5,住宅,正常
736,杭州嘉里中心逸庐,拱墅,120000.0,商业/建筑面积：163-270㎡,商业,163.0,270.0,216.5,商业,价格极高
737,融信滨望雅庭,萧山,28500.0,3室/4室/建筑面积：106-142㎡,3,106.0,142.0,124.0,住宅,正常
738,花芸春境,上城,31500.0,3室/4室/建筑面积：101-139㎡,3,101.0,139.0,120.0,住宅,正常
739,观翠揽月轩,上城,67500.0,4室/5室/建筑面积：144-248㎡,4,144.0,248.0,196.0,住宅,正常
740,中梁云都汇公寓,西湖,30000.0,商业/建筑面积：34-43㎡,商业,34.0,43.0,38.5,商业,正常
741,中粮悦著云轩,萧山,46000.0,4室/建筑面积：143-170㎡,4,143.0,170.0,156.5,住宅,正常
742,悦汀蓝玉轩,余杭,20100.0,2室/3室/4室/建筑面积：67-128㎡,2,67.0,128.0,97.5,住宅,正常
743,建发华发江华玺云,上城,66000.0,4室/建筑面积：136-199㎡,4,136.0,199.0,167.5,住宅,正常
744,雍景山城,富阳,253.0,3室/4室/别墅/建筑面积：88-239㎡,3,88.0,239.0,163.5,别墅,别墅价格异常低
745,京港国际中心,萧山,41000.0,商业/建筑面积：188-271㎡,商业,188.0,271.0,229.5,商业,正常
746,明石东潮府,上城,30000.0,建筑面积：96000㎡,,,,,住宅,正常
747,馥香园,拱墅,55530.0,4室/5室/建筑面积：175-280㎡,4,175.0,280.0,227.5,住宅,正常
748,越秀滨江滨萃悦府,拱墅,36000.0,4室/5室/建筑面积：128-186㎡,4,128.0,186.0,157.0,住宅,正常
749,学成府,临平,672.0,3室/4室/别墅/建筑面积：100-180㎡,3,100.0,180.0,140.0,别墅,正常
750,华景川北宸明月,杭州周边,11000.0,2室/3室/4室/别墅/建筑面积：79-220㎡,2,79.0,220.0,149.5,别墅,正常
751,云潮府,萧山,28300.0,4室/建筑面积：122-144㎡,4,122.0,144.0,133.0,住宅,正常
752,禹洲滨天地公寓,西湖,25000.0,商业/建筑面积：34-74㎡,商业,34.0,74.0,54.0,商业,正常
753,绿城九龙仓桂语朝阳,萧山,34675.0,别墅/建筑面积：172-210㎡,别墅,172.0,210.0,191.0,别墅,正常
754,明熙府,上城,30900.0,3室/4室/建筑面积：89-140㎡,3,89.0,140.0,114.5,住宅,正常
755,中梁御府,余杭,37000.0,3室/别墅/建筑面积：89-176㎡,3,89.0,176.0,132.5,别墅,正常
756,凤起钱潮,上城,111600.0,3室/4室/5室/建筑面积：137-232㎡,3,137.0,232.0,184.5,住宅,价格极高
757,北上星云府,余杭,29227.0,3室/4室/建筑面积：95-115㎡,3,95.0,115.0,105.0,住宅,正常
758,环翼城,上城,36333.0,商业/建筑面积：66㎡,商业,,,,商业,正常
759,金成英特尔湾,余杭,28653.0,4室/建筑面积：130-139㎡,4,130.0,139.0,134.5,住宅,正常
760,融创金成璞樾大观,临安,18900.0,3室/4室/别墅/建筑面积：95-225㎡,3,95.0,225.0,160.0,别墅,正常
761,荣望轩,萧山,28500.0,3室/4室/建筑面积：98-129㎡,3,98.0,129.0,113.5,住宅,正常
762,荟品天语城,拱墅,54000.0,3室/4室/5室/建筑面积：119-199㎡,3,119.0,199.0,159.0,住宅,正常
763,绿地众安宸瀚里,临平,23000.0,3室/4室/建筑面积：86.87-124㎡,3,86.87,124.0,105.435,住宅,正常
764,中旅时光里,临平,30000.0,3室/4室/建筑面积：89-129㎡,3,89.0,129.0,109.0,住宅,正常
765,华鸿东潮云庭,钱塘,19800.0,3室/建筑面积：89-99㎡,3,89.0,99.0,94.0,住宅,正常
766,阳光城檀映里,拱墅,47000.0,3室/4室/建筑面积：115-142㎡,3,115.0,142.0,128.5,住宅,正常
767,万城景湖园,杭州周边,19500.0,3室/4室/建筑面积：90-137㎡,3,90.0,137.0,113.5,住宅,正常
768,金地玖峯汇,上城,42827.0,别墅/建筑面积：89-155㎡,别墅,89.0,155.0,122.0,别墅,正常
769,越秀前滩名邸,上城,55584.0,4室/别墅/建筑面积：132-149㎡,4,132.0,149.0,140.5,别墅,正常
770,泷悦华府,上城,30900.0,3室/4室/建筑面积：110-138㎡,3,110.0,138.0,124.0,住宅,正常
771,佳印府,萧山,34371.0,3室/4室/建筑面积：89-163㎡,3,89.0,163.0,126.0,住宅,正常
772,联发藏珑大境,余杭,38049.0,4室/别墅/建筑面积：127-167㎡,4,127.0,167.0,147.0,别墅,正常
773,保利欣品华庭,萧山,32000.0,3室/4室/建筑面积：96-165㎡,3,96.0,165.0,130.5,住宅,正常
774,德信中心,上城,46500.0,3室/4室/建筑面积：110-150㎡,3,110.0,150.0,130.0,住宅,正常
775,花语天境·江河墅,上城,60266.0,别墅/建筑面积：181-232㎡,别墅,181.0,232.0,206.5,别墅,正常
776,富力中心,余杭,33000.0,商业/建筑面积：41.54-88㎡,商业,41.54,88.0,64.77,商业,正常
777,绿城和庐,余杭,39793.0,3室/4室/别墅/建筑面积：96-230㎡,3,96.0,230.0,163.0,别墅,正常
778,久雍府,临平,22089.0,3室/4室/建筑面积：97.15-137.27㎡,3,97.15,137.27,117.21000000000001,住宅,正常
779,碧桂园铂玺湾,富阳,22818.0,3室/建筑面积：89㎡,3,,,,住宅,正常
780,星南站公寓,萧山,38883.0,商业/建筑面积：37.7-40㎡,商业,37.7,40.0,38.85,商业,正常
781,上坤华景川云栖宸园,临平,21400.0,3室/4室/建筑面积：89-107㎡,3,89.0,107.0,98.0,住宅,正常
782,联发北秀观云,拱墅,34000.0,3室/4室/建筑面积：96-130㎡,3,96.0,130.0,113.0,住宅,正常
783,中南春溪集,上城,34203.0,3室/4室/建筑面积：89-118㎡,3,89.0,118.0,103.5,住宅,正常
784,金科博翠府,拱墅,32000.0,3室/4室/建筑面积：135-139㎡,3,135.0,139.0,137.0,住宅,正常
785,中豪湘和国际,上城,30000.0,商业/建筑面积：30-98㎡,商业,30.0,98.0,64.0,商业,正常
786,云安朴座公寓,临安,16500.0,商业/建筑面积：52-127㎡,商业,52.0,127.0,89.5,商业,正常
787,香栖天第,拱墅,50925.0,3室/4室/建筑面积：99-128㎡,3,99.0,128.0,113.5,住宅,正常
788,春和云境,拱墅,33000.0,3室/4室/建筑面积：95-140㎡,3,95.0,140.0,117.5,住宅,正常
789,万达同心湾,富阳,23975.0,3室/4室/建筑面积：89-130㎡,3,89.0,130.0,109.5,住宅,正常
790,滨江沁语晓庭,拱墅,37201.0,3室/4室/建筑面积：98-113㎡,3,98.0,113.0,105.5,住宅,正常
791,中冶锦绣华府,拱墅,49000.0,4室/建筑面积：129-169㎡,4,129.0,169.0,149.0,住宅,正常
792,未来府,杭州周边,13427.0,3室/4室/建筑面积：87-132㎡,3,87.0,132.0,109.5,住宅,正常
793,御清城,临平,21400.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
794,新城璟隽名邸,萧山,32000.0,3室/4室/商业/建筑面积：30-129㎡,3,30.0,129.0,79.5,商业,正常
795,印象苕溪,临安,21215.0,3室/建筑面积：89-108㎡,3,89.0,108.0,98.5,住宅,正常
796,阳光城保亿?翡丽云邸,临平,30000.0,3室/4室/别墅/建筑面积：89-139㎡,3,89.0,139.0,114.0,别墅,正常
797,中交理想时代芳华,临平,24000.0,3室/4室/建筑面积：89-118㎡,3,89.0,118.0,103.5,住宅,正常
798,观湖里,萧山,2000.0,别墅/建筑面积：240-355㎡,别墅,240.0,355.0,297.5,别墅,正常
799,融信澜庭启杭,杭州周边,16311.0,2室/3室/建筑面积：78-98㎡,2,78.0,98.0,88.0,住宅,正常
800,绿城茗春苑,西湖,36616.0,3室/4室/6室/建筑面积：110-342㎡,3,110.0,342.0,226.0,住宅,正常
801,杭房悦东方,钱塘,504.0,3室/4室/别墅/建筑面积：85-252㎡,3,85.0,252.0,168.5,别墅,正常
802,建发银泰天悦,桐庐县,21000.0,3室/4室/建筑面积：98-139㎡,3,98.0,139.0,118.5,住宅,正常
803,春来枫华,拱墅,47682.0,3室/4室/建筑面积：98-139㎡,3,98.0,139.0,118.5,住宅,正常
804,融创悦融湾,萧山,13700.0,3室/4室/建筑面积：89-125㎡,3,89.0,125.0,107.0,住宅,正常
805,旭辉宸宇府,萧山,25000.0,3室/4室/别墅/建筑面积：99-193㎡,3,99.0,193.0,146.0,别墅,正常
806,西投滨江五幸银座,西湖,30933.0,商业/建筑面积：25-65㎡,商业,25.0,65.0,45.0,商业,正常
807,碧桂园玖晟府,临安,20000.0,3室/4室/5室/建筑面积：89-140㎡,3,89.0,140.0,114.5,住宅,正常
808,上坤山语四季,临平,21400.0,3室/4室/建筑面积：89-129㎡,3,89.0,129.0,109.0,住宅,正常
809,光合映住宅,临平,23500.0,3室/4室/建筑面积：98-125㎡,3,98.0,125.0,111.5,住宅,正常
810,天尔名庭,拱墅,54000.0,3室/4室/5室/建筑面积：128-173㎡,3,128.0,173.0,150.5,住宅,正常
811,旭辉东原国滨府,萧山,41640.0,2室/4室/建筑面积：53-179㎡,2,53.0,179.0,116.0,住宅,正常
812,融信沐澜,余杭,38241.0,3室/4室/别墅/建筑面积：89-139㎡,3,89.0,139.0,114.0,别墅,正常
813,越秀招商云悦湾,上城,58424.0,4室/别墅/建筑面积：131-199㎡,4,131.0,199.0,165.0,别墅,正常
814,荣安柳岸闻莺,临平,28500.0,3室/5室/别墅/建筑面积：108-177㎡,3,108.0,177.0,142.5,别墅,正常
815,融创金成十锦台,临安,17000.0,3室/4室/建筑面积：107-138㎡,3,107.0,138.0,122.5,住宅,正常
816,德信浙旅天空之翼,萧山,23000.0,3室/4室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
817,杭州大家,拱墅,,3室/4室/建筑面积：118-170㎡,3,118.0,170.0,144.0,住宅,正常
818,万流新邸,萧山,45127.0,2室/3室/建筑面积：114-164㎡,2,114.0,164.0,139.0,住宅,正常
819,滨江碧桂园翡翠江南,萧山,40135.0,3室/4室/5室/建筑面积：89-176㎡,3,89.0,176.0,132.5,住宅,正常
820,天城府·天著,上城,53754.0,2室/3室/4室/建筑面积：60-139㎡,2,60.0,139.0,99.5,住宅,正常
821,东原旭辉璞阅,萧山,38386.0,3室/4室/建筑面积：89-135㎡,3,89.0,135.0,112.0,住宅,正常
822,大家栖溪,临安,22348.0,3室/建筑面积：97-125㎡,3,97.0,125.0,111.0,住宅,正常
823,银城云谷天境,西湖,32000.0,别墅/建筑面积：131-165㎡,别墅,131.0,165.0,148.0,别墅,正常
824,合景天誉,萧山,38000.0,3室/4室/别墅/建筑面积：127-228㎡,3,127.0,228.0,177.5,别墅,正常
825,中锐招商星未来,余杭,40564.0,3室/4室/建筑面积：93-125㎡,3,93.0,125.0,109.0,住宅,正常
826,绿城桂语映月,富阳,20940.0,3室/4室/建筑面积：95-120㎡,3,95.0,120.0,107.5,住宅,正常
827,世茂璀璨澜宸,余杭,29000.0,3室/4室/建筑面积：97-126㎡,3,97.0,126.0,111.5,住宅,正常
828,招商融信天澜,西湖,28100.0,3室/4室/建筑面积：103-133㎡,3,103.0,133.0,118.0,住宅,正常
829,中天雅境,临安,22348.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
830,阳光城兴耀花漾里,钱塘,18700.0,3室/4室/建筑面积：96-116㎡,3,96.0,116.0,106.0,住宅,正常
831,宋都弘阳济宸府,富阳,16300.0,3室/建筑面积：100-105㎡,3,100.0,105.0,102.5,住宅,正常
832,星光荟公寓,西湖,26800.0,商业/建筑面积：49-52㎡,商业,49.0,52.0,50.5,商业,正常
833,中粮杭州大悦城印悦,拱墅,32000.0,商业/建筑面积：69-108㎡,商业,69.0,108.0,88.5,商业,正常
834,运河上城,拱墅,21000.0,商业/建筑面积：60-120㎡,商业,60.0,120.0,90.0,商业,正常
835,保亿湖风雅园,萧山,33157.0,别墅/建筑面积：220-253㎡,别墅,220.0,253.0,236.5,别墅,正常
836,璞云府,临平,21400.0,3室/4室/建筑面积：88-133㎡,3,88.0,133.0,110.5,住宅,正常
837,电建悦安嘉府,上城,450.0,3室/别墅/建筑面积：110-160㎡,3,110.0,160.0,135.0,别墅,别墅价格异常低
838,金隅森临澜府AB区,上城,49116.0,3室/4室/5室/建筑面积：89-129㎡,3,89.0,129.0,109.0,住宅,正常
839,融信空港澜天,萧山,22900.0,3室/建筑面积：102-116㎡,3,102.0,116.0,109.0,住宅,正常
840,北樾府,临安,22500.0,2室/3室/4室/建筑面积：68-73㎡,2,68.0,73.0,70.5,住宅,正常
841,复地绿城咏荷郡,临平,22000.0,3室/4室/建筑面积：99-128㎡,3,99.0,128.0,113.5,住宅,正常
842,恒大观澜府,桐庐县,16925.0,2室/3室/4室/建筑面积：77-134㎡,2,77.0,134.0,105.5,住宅,正常
843,源著天樾府,临平,30000.0,3室/4室/建筑面积：89.04-119㎡,3,89.04,119.0,104.02000000000001,住宅,正常
844,世茂风颂府,上城,40800.0,4室/建筑面积：131-139㎡,4,131.0,139.0,135.0,住宅,正常
845,潮听映月府,萧山,37500.0,4室/5室/建筑面积：127-183㎡,4,127.0,183.0,155.0,住宅,正常
846,中梁沐宸院,余杭,34500.0,3室/4室/建筑面积：96-138㎡,3,96.0,138.0,117.0,住宅,正常
847,前宸府,萧山,21300.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
848,金隅中铁诺德都会森林,上城,70318.0,3室/4室/建筑面积：124-167㎡,3,124.0,167.0,145.5,住宅,正常
849,星耀中心公寓,滨江,58391.0,商业/建筑面积：54-60㎡,商业,54.0,60.0,57.0,商业,正常
850,景瑞镜溪绿汀,余杭,57666.0,别墅/建筑面积：182-188㎡,别墅,182.0,188.0,185.0,别墅,正常
851,阳光城山水悦江府,富阳,25000.0,3室/4室/建筑面积：96-118㎡,3,96.0,118.0,107.0,住宅,正常
852,中海御道,上城,57061.0,3室/4室/建筑面积：185-235㎡,3,185.0,235.0,210.0,住宅,正常
853,德信大江壹号,钱塘,18700.0,3室/4室/建筑面积：105-130㎡,3,105.0,130.0,117.5,住宅,正常
854,绿城国际社区,临安,21815.0,3室/4室/建筑面积：90-140㎡,3,90.0,140.0,115.0,住宅,正常
855,越秀景瑞悦见山,临平,26827.0,2室/3室/别墅/建筑面积：89-138㎡,2,89.0,138.0,113.5,别墅,正常
856,资辉壹方汇,拱墅,39000.0,商业/建筑面积：33-56㎡,商业,33.0,56.0,44.5,商业,正常
857,春天学府,临安,21917.0,2室/3室/4室/5室/建筑面积：66-141㎡,2,66.0,141.0,103.5,住宅,正常
858,辉逸云筑,临平,25050.0,3室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
859,佳兆业云峰,余杭,46066.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
860,中国铁建国际汇,拱墅,44000.0,商业/建筑面积：43-75㎡,商业,43.0,75.0,59.0,商业,正常
861,和光尘樾巢空间,余杭,30000.0,商业/建筑面积：43㎡,商业,,,,商业,正常
862,碧桂园望江台,建德市,11000.0,3室/4室/建筑面积：98-132㎡,3,98.0,132.0,115.0,住宅,正常
863,滨江中豪·枫岭云湾,余杭,36100.0,4室/建筑面积：120-168㎡,4,120.0,168.0,144.0,住宅,正常
864,合能杭玥府,拱墅,36992.0,3室/4室/建筑面积：89-120㎡,3,89.0,120.0,104.5,住宅,正常
865,滨江嘉品美寓,萧山,60000.0,3室/4室/5室/建筑面积：120-182㎡,3,120.0,182.0,151.0,住宅,正常
866,香岸云栖燕庐,临平,17250.0,3室/4室/别墅/建筑面积：105-177㎡,3,105.0,177.0,141.0,别墅,正常
867,滨望之宸府,萧山,16100.0,3室/4室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
868,江和城和雅苑,建德市,16000.0,3室/4室/建筑面积：115-131㎡,3,115.0,131.0,123.0,住宅,正常
869,桃李湖滨,临安,27000.0,2室/3室/4室/别墅/建筑面积：88-260㎡,2,88.0,260.0,174.0,别墅,正常
870,凤凰台住宅,余杭,42595.0,4室/别墅/建筑面积：118-178㎡,4,118.0,178.0,148.0,别墅,正常
871,星创晶悦府,拱墅,41829.0,3室/4室/建筑面积：100-138㎡,3,100.0,138.0,119.0,住宅,正常
872,金辉紫雅云邸,西湖,38980.0,3室/建筑面积：148㎡,3,,,,住宅,正常
873,金地风华东方,桐庐县,16925.0,3室/4室/建筑面积：93-127㎡,3,93.0,127.0,110.0,住宅,正常
874,宋都如意云庐,桐庐县,19700.0,3室/建筑面积：105㎡,3,,,,住宅,正常
875,高科商业中心,富阳,15000.0,商业/建筑面积：36.94㎡,商业,,,,商业,正常
876,德信空港之心公寓,萧山,20720.0,商业/建筑面积：300㎡,商业,,,,商业,正常
877,上塘九里,余杭,28881.0,3室/4室/建筑面积：89-123㎡,3,89.0,123.0,106.0,住宅,正常
878,国能悦玺台,临安,21815.0,3室/4室/5室/建筑面积：88-139㎡,3,88.0,139.0,113.5,住宅,正常
879,杭语蓝庭,余杭,32000.0,3室/4室/建筑面积：95-135㎡,3,95.0,135.0,115.0,住宅,正常
880,滨江新希望悦潮府,萧山,40000.0,3室/4室/建筑面积：97-119㎡,3,97.0,119.0,108.0,住宅,正常
881,滨江御虹府,萧山,50000.0,3室/4室/建筑面积：103-139㎡,3,103.0,139.0,121.0,住宅,正常
882,滨江天澜海岸,上城,53000.0,4室/5室/6室/建筑面积：178-460㎡,4,178.0,460.0,319.0,住宅,正常
883,锦尚和品府,拱墅,51028.0,3室/4室/5室/建筑面积：112.48-185㎡,3,112.48,185.0,148.74,住宅,正常
884,万科日耀之城,萧山,47000.0,3室/4室/5室/建筑面积：105-249㎡,3,105.0,249.0,177.0,住宅,正常
885,保利和者时光印象府,萧山,29609.0,3室/建筑面积：85-105㎡,3,85.0,105.0,95.0,住宅,正常
886,观品名寓,萧山,47000.0,4室/5室/建筑面积：169-233㎡,4,169.0,233.0,201.0,住宅,正常
887,渔人码头,钱塘,20930.0,2室/4室/建筑面积：87-120㎡,2,87.0,120.0,103.5,住宅,正常
888,海伦堡棠锦,余杭,42180.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
889,御城御园,临安,16000.0,5室/建筑面积：280㎡,5,,,,住宅,正常
890,糖朝公寓,萧山,29000.0,商业/建筑面积：32㎡,商业,,,,商业,正常
891,保利澄品,萧山,33899.0,4室/5室/建筑面积：127-198㎡,4,127.0,198.0,162.5,住宅,正常
892,阳光星辰,建德市,14660.0,2室/3室/建筑面积：87.4-126.7㎡,2,87.4,126.7,107.05000000000001,住宅,正常
893,春来雅庭,上城,40780.0,3室/4室/建筑面积：99-139㎡,3,99.0,139.0,119.0,住宅,正常
894,星合映,临平,23600.0,3室/4室/建筑面积：89-125㎡,3,89.0,125.0,107.0,住宅,正常
895,滨江望涛月明,萧山,37500.0,3室/4室/建筑面积：108-139㎡,3,108.0,139.0,123.5,住宅,正常
896,永华春语蓝庭公寓,拱墅,28500.0,商业/建筑面积：300-300㎡,商业,300.0,300.0,300.0,商业,正常
897,碧桂园良樾,余杭,26844.0,别墅/建筑面积：139㎡,别墅,,,,别墅,正常
898,云起中心公寓,西湖,40909.0,商业/建筑面积：33㎡,商业,,,,商业,正常
899,贤辰府,富阳,12500.0,3室/建筑面积：113.72㎡,3,,,,住宅,正常
900,溪上俪庭,余杭,20000.0,3室/建筑面积：95-95㎡,3,95.0,95.0,95.0,住宅,正常
901,招商博奥花宸里,萧山,32500.0,3室/4室/建筑面积：100-130㎡,3,100.0,130.0,115.0,住宅,正常
902,江河鸣翠,上城,57818.0,3室/4室/5室/建筑面积：143-229㎡,3,143.0,229.0,186.0,住宅,正常
903,绿城交投晓月澄庐,余杭,51365.0,别墅/建筑面积：195-235㎡,别墅,195.0,235.0,215.0,别墅,正常
904,柳浪东苑,上城,67437.0,2室/3室/建筑面积：49.17-81.76㎡,2,49.17,81.76,65.465,住宅,正常
905,万固观澜府,建德市,14660.0,3室/建筑面积：115㎡,3,,,,住宅,正常
906,傲世邸,萧山,47000.0,4室/建筑面积：204㎡,4,,,,住宅,正常
907,滨江博语华庭,萧山,49123.0,3室/4室/建筑面积：99-137㎡,3,99.0,137.0,118.0,住宅,正常
908,玉泉雅苑,建德市,14660.0,3室/建筑面积：89㎡,3,,,,住宅,正常
909,德信九溪云庄,西湖,48000.0,建筑面积：61326㎡,,,,,住宅,正常
910,佳源西溪印象,余杭,40500.0,建筑面积：37084㎡,,,,,住宅,正常
